Site,Collar#,Year-Month,Month,MonthCount,Week,Day,DateGMT-3,TimeGMT-3,Lat_w84,Long_w84,Altitude,X_mov,Y_mov,TTF,Temperature,DateTime.adeformat,Month2,Month3,Time2,Time3,x_adj,y_adj,Active/Inactive
Caetetus,5660,18-06,6,2,5,33,6/3/2018,9:00,-22.390657,-49.6940517,676,0,0,42,32,06/03/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,5,33,6/3/2018,12:00,-22.39023,-49.6920267,897,29,18,104,31,06/03/18-12:00,6,6,12,12,0.28,0.17,active
Caetetus,5660,18-06,6,2,5,33,6/3/2018,15:00,-22.383122,-49.6893117,822,6,0,30,30,06/03/18-15:00,6,6,15,15,0.2,0,active
Caetetus,5660,18-06,6,2,5,33,6/3/2018,21:00,-22.383613,-49.6881383,592,12,8,86,29,06/03/18-21:00,6,6,21,21,0.14,0.09,active
Caetetus,5660,18-06,6,2,5,34,6/4/2018,0:00,-22.386642,-49.6930733,607,6,1,30,26,06/04/18-00:00,6,6,0,0,0.2,0.03,active
Caetetus,5660,18-06,6,2,5,34,6/4/2018,3:00,-22.386657,-49.6890367,667,14,5,53,28,06/04/18-03:00,6,6,3,3,0.26,0.09,active
Caetetus,5660,18-06,6,2,5,34,6/4/2018,6:00,-22.387325,-49.6857983,727,0,0,41,31,06/04/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,5,34,6/4/2018,9:00,-22.385608,-49.6863533,537,0,0,92,29,06/04/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,5,34,6/4/2018,12:00,-22.39121,-49.6800983,2031,10,6,50,28,06/04/18-12:00,6,6,12,12,0.2,0.12,active
Caetetus,5660,18-06,6,2,5,34,6/4/2018,15:00,-22.379907,-49.6820933,655,0,0,100,32,06/04/18-15:00,6,6,15,15,0,0,inactive
Caetetus,5660,18-06,6,2,5,34,6/4/2018,18:00,-22.383913,-49.6891683,0,0,2,160,28,06/04/18-18:00,6,6,18,18,0,0.01,inactive
Caetetus,5660,18-06,6,2,5,34,6/4/2018,21:00,-22.38726,-49.6935433,651,1,0,42,29,06/04/18-21:00,6,6,21,21,0.02,0,inactive
Caetetus,5660,18-06,6,2,5,35,6/5/2018,0:00,-22.389583,-49.6955083,662,0,1,36,29,06/05/18-00:00,6,6,0,0,0,0.03,inactive
Caetetus,5660,18-06,6,2,5,35,6/5/2018,3:00,-22.388877,-49.6943667,593,2,2,30,33,06/05/18-03:00,6,6,3,3,0.07,0.07,active
Caetetus,5660,18-06,6,2,5,35,6/5/2018,6:00,-22.389587,-49.6946,709,3,0,30,31,06/05/18-06:00,6,6,6,6,0.1,0,active
Caetetus,5660,18-06,6,2,5,35,6/5/2018,9:00,-22.390568,-49.69389,328,28,21,84,26,06/05/18-09:00,6,6,9,9,0.33,0.25,active
Caetetus,5660,18-06,6,2,5,35,6/5/2018,12:00,-22.379317,-49.6893117,685,12,7,54,29,06/05/18-12:00,6,6,12,12,0.22,0.13,active
Caetetus,5660,18-06,6,2,5,35,6/5/2018,15:00,-22.379962,-49.6884233,571,6,1,54,30,06/05/18-15:00,6,6,15,15,0.11,0.02,active
Caetetus,5660,18-06,6,2,5,35,6/5/2018,18:00,-22.382113,-49.6871067,466,0,0,44,30,06/05/18-18:00,6,6,18,18,0,0,inactive
Caetetus,5660,18-06,6,2,5,35,6/5/2018,21:00,-22.386723,-49.6924933,582,0,0,41,30,06/05/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,6,36,6/6/2018,0:00,-22.386217,-49.6920033,684,0,0,38,31,06/06/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,6,36,6/6/2018,3:00,-22.386725,-49.693075,559,6,0,30,28,06/06/18-03:00,6,6,3,3,0.2,0,active
Caetetus,5660,18-06,6,2,6,36,6/6/2018,6:00,-22.388512,-49.6933367,647,2,1,60,34,06/06/18-06:00,6,6,6,6,0.03,0.02,inactive
Caetetus,5660,18-06,6,2,6,36,6/6/2018,9:00,-22.392487,-49.6968383,702,5,5,39,28,06/06/18-09:00,6,6,9,9,0.13,0.13,active
Caetetus,5660,18-06,6,2,6,36,6/6/2018,12:00,-22.394998,-49.69904,650,27,25,113,31,06/06/18-12:00,6,6,12,12,0.24,0.22,active
Caetetus,5660,18-06,6,2,6,36,6/6/2018,15:00,-22.40075,-49.6969283,589,24,3,62,30,06/06/18-15:00,6,6,15,15,0.39,0.05,active
Caetetus,5660,18-06,6,2,6,36,6/6/2018,18:00,-22.398023,-49.69419,166,6,2,30,29,06/06/18-18:00,6,6,18,18,0.2,0.07,active
Caetetus,5660,18-06,6,2,6,36,6/6/2018,21:00,-22.39096,-49.6959917,607,0,0,41,31,06/06/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,0:00,-22.387118,-49.693595,643,7,0,42,29,06/07/18-00:00,6,6,0,0,0.17,0,active
Caetetus,5660,18-06,6,2,6,37,6/7/2018,3:00,-22.387297,-49.6925183,660,0,2,30,29,06/07/18-03:00,6,6,3,3,0,0.07,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,6:00,-22.387063,-49.6892767,648,0,0,144,29,06/07/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,9:00,-22.386932,-49.6891317,622,0,0,72,32,06/07/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,12:00,-22.390462,-49.6864967,755,1,0,31,30,06/07/18-12:00,6,6,12,12,0.03,0,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,15:00,-22.39281,-49.68322,641,0,0,41,31,06/07/18-15:00,6,6,15,15,0,0,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,18:00,-22.395707,-49.684195,1303,0,0,30,32,06/07/18-18:00,6,6,18,18,0,0,inactive
Caetetus,5660,18-06,6,2,6,37,6/7/2018,21:00,-22.394657,-49.68547,634,0,0,41,30,06/07/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,6,38,6/8/2018,0:00,-22.392108,-49.6843617,673,3,0,61,29,06/08/18-00:00,6,6,0,0,0.05,0,active
Caetetus,5660,18-06,6,2,6,38,6/8/2018,3:00,-22.391032,-49.6848817,629,0,0,42,31,06/08/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,6,38,6/8/2018,6:00,-22.385357,-49.68634,558,3,2,31,26,06/08/18-06:00,6,6,6,6,0.1,0.06,active
Caetetus,5660,18-06,6,2,6,38,6/8/2018,9:00,-22.385912,-49.6895817,643,10,9,67,26,06/08/18-09:00,6,6,9,9,0.15,0.13,active
Caetetus,5660,18-06,6,2,6,38,6/8/2018,12:00,-22.393825,-49.70192,632,0,0,41,29,06/08/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,6,38,6/8/2018,15:00,-22.393918,-49.6957567,532,15,8,50,30,06/08/18-15:00,6,6,15,15,0.3,0.16,active
Caetetus,5660,18-06,6,2,6,38,6/8/2018,18:00,-22.378832,-49.6884917,675,37,29,105,25,06/08/18-18:00,6,6,18,18,0.35,0.28,active
Caetetus,5660,18-06,6,2,6,38,6/8/2018,21:00,-22.38806,-49.6957733,624,4,0,42,25,06/08/18-21:00,6,6,21,21,0.1,0,active
Caetetus,5660,18-06,6,2,6,39,6/9/2018,0:00,-22.386527,-49.6925567,565,0,0,44,31,06/09/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,6,39,6/9/2018,3:00,-22.383935,-49.68872,682,0,0,45,27,06/09/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,6,39,6/9/2018,9:00,-22.384403,-49.6886283,687,0,0,65,32,06/09/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,6,39,6/9/2018,12:00,-22.384267,-49.6882017,618,3,0,31,29,06/09/18-12:00,6,6,12,12,0.1,0,active
Caetetus,5660,18-06,6,2,6,39,6/9/2018,15:00,-22.381527,-49.6892183,656,3,0,36,30,06/09/18-15:00,6,6,15,15,0.08,0,active
Caetetus,5660,18-06,6,2,6,39,6/9/2018,18:00,-22.382512,-49.6893017,692,2,1,33,27,06/09/18-18:00,6,6,18,18,0.06,0.03,active
Caetetus,5660,18-06,6,2,6,39,6/9/2018,21:00,-22.383637,-49.688965,681,9,2,46,29,06/09/18-21:00,6,6,21,21,0.2,0.04,active
Caetetus,5660,18-06,6,2,6,40,6/10/2018,0:00,-22.387147,-49.6935267,637,4,2,41,26,06/10/18-00:00,6,6,0,0,0.1,0.05,active
Caetetus,5660,18-06,6,2,6,40,6/10/2018,3:00,-22.385888,-49.6872283,740,0,0,30,29,06/10/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,6,40,6/10/2018,6:00,-22.384365,-49.687505,656,0,0,42,31,06/10/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,6,40,6/10/2018,9:00,-22.384117,-49.6873467,636,0,0,52,30,06/10/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,6,40,6/10/2018,12:00,-22.383688,-49.6841433,642,5,2,31,30,06/10/18-12:00,6,6,12,12,0.16,0.06,active
Caetetus,5660,18-06,6,2,6,40,6/10/2018,15:00,-22.382222,-49.683645,390,12,6,47,30,06/10/18-15:00,6,6,15,15,0.26,0.13,active
Caetetus,5660,18-06,6,2,6,40,6/10/2018,18:00,-22.386495,-49.68653,636,21,20,101,30,06/10/18-18:00,6,6,18,18,0.21,0.2,active
Caetetus,5660,18-06,6,2,6,40,6/10/2018,21:00,-22.385568,-49.6876433,600,0,0,42,31,06/10/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,0:00,-22.384823,-49.6908983,683,0,0,47,29,06/11/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,3:00,-22.38724,-49.691855,707,0,0,32,30,06/11/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,6:00,-22.385185,-49.6885833,622,0,0,41,31,06/11/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,9:00,-22.38481,-49.6880867,631,0,0,95,32,06/11/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,12:00,-22.38445,-49.68871,623,0,0,45,30,06/11/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,15:00,-22.380688,-49.6885783,648,16,0,77,29,06/11/18-15:00,6,6,15,15,0.21,0,active
Caetetus,5660,18-06,6,2,6,41,6/11/2018,18:00,-22.38273,-49.688705,555,0,3,86,29,06/11/18-18:00,6,6,18,18,0,0.03,inactive
Caetetus,5660,18-06,6,2,6,41,6/11/2018,21:00,-22.3824,-49.6865483,698,0,0,127,30,06/11/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,6,42,6/12/2018,0:00,-22.378873,-49.6871817,644,6,0,30,28,06/12/18-00:00,6,6,0,0,0.2,0,active
Caetetus,5660,18-06,6,2,6,42,6/12/2018,3:00,-22.376558,-49.6842867,821,3,0,30,29,06/12/18-03:00,6,6,3,3,0.1,0,active
Caetetus,5660,18-06,6,2,6,42,6/12/2018,6:00,-22.376402,-49.6840933,616,0,0,41,30,06/12/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,6,42,6/12/2018,9:00,-22.377323,-49.68065,684,12,6,61,28,06/12/18-09:00,6,6,9,9,0.2,0.1,active
Caetetus,5660,18-06,6,2,6,42,6/12/2018,12:00,-22.385242,-49.68765,518,2,0,30,29,06/12/18-12:00,6,6,12,12,0.07,0,active
Caetetus,5660,18-06,6,2,6,42,6/12/2018,15:00,-22.39069,-49.6947067,594,0,0,58,34,06/12/18-15:00,6,6,15,15,0,0,inactive
Caetetus,5660,18-06,6,2,6,42,6/12/2018,18:00,-22.38669,-49.6928533,619,2,0,41,29,06/12/18-18:00,6,6,18,18,0.05,0,active
Caetetus,5660,18-06,6,2,6,42,6/12/2018,21:00,-22.387842,-49.695045,648,0,0,41,31,06/12/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,7,43,6/13/2018,0:00,-22.388132,-49.693645,640,22,16,66,28,06/13/18-00:00,6,6,0,0,0.33,0.24,active
Caetetus,5660,18-06,6,2,7,43,6/13/2018,3:00,-22.38824,-49.6925267,634,29,13,94,30,06/13/18-03:00,6,6,3,3,0.31,0.14,active
Caetetus,5660,18-06,6,2,7,43,6/13/2018,6:00,-22.388712,-49.6928633,611,0,0,36,31,06/13/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,7,43,6/13/2018,9:00,-22.388862,-49.6929783,599,0,0,42,29,06/13/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,7,43,6/13/2018,12:00,-22.389645,-49.694575,600,7,1,35,30,06/13/18-12:00,6,6,12,12,0.2,0.03,active
Caetetus,5660,18-06,6,2,7,43,6/13/2018,15:00,-22.387705,-49.6894967,702,2,0,32,29,06/13/18-15:00,6,6,15,15,0.06,0,active
Caetetus,5660,18-06,6,2,7,43,6/13/2018,18:00,-22.385803,-49.6820233,0,48,18,138,30,06/13/18-18:00,6,6,18,18,0.35,0.13,active
Caetetus,5660,18-06,6,2,7,43,6/13/2018,21:00,-22.388143,-49.6818367,622,12,10,42,29,06/13/18-21:00,6,6,21,21,0.29,0.24,active
Caetetus,5660,18-06,6,2,7,44,6/14/2018,0:00,-22.392722,-49.6829483,532,0,0,46,30,06/14/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,7,44,6/14/2018,3:00,-22.391407,-49.6829767,789,19,10,78,28,06/14/18-03:00,6,6,3,3,0.24,0.13,active
Caetetus,5660,18-06,6,2,7,44,6/14/2018,6:00,-22.390233,-49.6827867,618,0,0,61,31,06/14/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,7,44,6/14/2018,9:00,-22.390933,-49.68364,662,13,8,90,30,06/14/18-09:00,6,6,9,9,0.14,0.09,active
Caetetus,5660,18-06,6,2,7,44,6/14/2018,12:00,-22.393198,-49.6855217,671,0,0,41,31,06/14/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,7,44,6/14/2018,15:00,-22.396327,-49.6929117,711,3,3,30,30,06/14/18-15:00,6,6,15,15,0.1,0.1,active
Caetetus,5660,18-06,6,2,7,44,6/14/2018,18:00,-22.38302,-49.6902733,244,8,4,35,29,06/14/18-18:00,6,6,18,18,0.23,0.11,active
Caetetus,5660,18-06,6,2,7,44,6/14/2018,21:00,-22.387797,-49.6950117,647,0,0,40,29,06/14/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,7,45,6/15/2018,0:00,-22.388572,-49.6929533,659,0,0,35,29,06/15/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,7,45,6/15/2018,3:00,-22.38835,-49.6899833,641,0,0,96,33,06/15/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,7,45,6/15/2018,6:00,-22.388563,-49.6890967,732,0,0,47,35,06/15/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,7,45,6/15/2018,9:00,-22.388497,-49.6899033,631,0,0,124,33,06/15/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,7,45,6/15/2018,12:00,-22.38865,-49.68901,797,8,7,30,27,06/15/18-12:00,6,6,12,12,0.27,0.23,active
Caetetus,5660,18-06,6,2,7,45,6/15/2018,15:00,-22.3827,-49.6813817,0,34,37,133,28,06/15/18-15:00,6,6,15,15,0.26,0.28,active
Caetetus,5660,18-06,6,2,7,45,6/15/2018,18:00,-22.380485,-49.6815233,650,30,14,101,30,06/15/18-18:00,6,6,18,18,0.3,0.14,active
Caetetus,5660,18-06,6,2,7,45,6/15/2018,21:00,-22.384817,-49.6833317,693,39,27,117,25,06/15/18-21:00,6,6,21,21,0.33,0.23,active
Caetetus,5660,18-06,6,2,7,46,6/16/2018,0:00,-22.38544,-49.6853717,670,18,10,68,26,06/16/18-00:00,6,6,0,0,0.26,0.15,active
Caetetus,5660,18-06,6,2,7,46,6/16/2018,3:00,-22.385993,-49.6896767,637,0,0,132,30,06/16/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,7,46,6/16/2018,9:00,-22.38723,-49.690515,619,17,9,63,28,06/16/18-09:00,6,6,9,9,0.27,0.14,active
Caetetus,5660,18-06,6,2,7,46,6/16/2018,12:00,-22.390075,-49.70069,651,8,0,44,28,06/16/18-12:00,6,6,12,12,0.18,0,active
Caetetus,5660,18-06,6,2,7,46,6/16/2018,15:00,-22.38848,-49.6925267,580,17,5,46,29,06/16/18-15:00,6,6,15,15,0.37,0.11,active
Caetetus,5660,18-06,6,2,7,46,6/16/2018,18:00,-22.381562,-49.68101,590,2,0,30,28,06/16/18-18:00,6,6,18,18,0.07,0,active
Caetetus,5660,18-06,6,2,7,46,6/16/2018,21:00,-22.37929,-49.6834367,581,2,0,30,28,06/16/18-21:00,6,6,21,21,0.07,0,active
Caetetus,5660,18-06,6,2,7,47,6/17/2018,0:00,-22.387257,-49.6936233,694,1,0,30,23,06/17/18-00:00,6,6,0,0,0.03,0,inactive
Caetetus,5660,18-06,6,2,7,47,6/17/2018,3:00,-22.3868,-49.693675,490,0,0,30,27,06/17/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,7,47,6/17/2018,6:00,-22.3893,-49.695325,932,0,0,30,32,06/17/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,7,47,6/17/2018,9:00,-22.388457,-49.6920417,642,0,0,81,31,06/17/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,7,47,6/17/2018,12:00,-22.388878,-49.6924933,650,0,0,72,30,06/17/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,7,47,6/17/2018,15:00,-22.385627,-49.6918217,645,15,2,42,29,06/17/18-15:00,6,6,15,15,0.36,0.05,active
Caetetus,5660,18-06,6,2,7,47,6/17/2018,18:00,-22.380067,-49.6881767,624,3,0,30,28,06/17/18-18:00,6,6,18,18,0.1,0,active
Caetetus,5660,18-06,6,2,7,47,6/17/2018,21:00,-22.379977,-49.6881317,661,0,0,64,35,06/17/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,7,48,6/18/2018,0:00,-22.379123,-49.6882617,687,12,6,53,25,06/18/18-00:00,6,6,0,0,0.23,0.11,active
Caetetus,5660,18-06,6,2,7,48,6/18/2018,3:00,-22.380303,-49.687765,547,0,0,30,35,06/18/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,7,48,6/18/2018,6:00,-22.38274,-49.6878067,623,0,0,40,32,06/18/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,7,48,6/18/2018,9:00,-22.382647,-49.6886717,616,24,7,97,28,06/18/18-09:00,6,6,9,9,0.25,0.07,active
Caetetus,5660,18-06,6,2,7,48,6/18/2018,12:00,-22.385772,-49.690115,561,0,1,30,26,06/18/18-12:00,6,6,12,12,0,0.03,inactive
Caetetus,5660,18-06,6,2,7,48,6/18/2018,15:00,-22.388327,-49.69466,657,0,0,41,32,06/18/18-15:00,6,6,15,15,0,0,inactive
Caetetus,5660,18-06,6,2,7,48,6/18/2018,18:00,-22.389008,-49.6966883,725,6,2,41,29,06/18/18-18:00,6,6,18,18,0.15,0.05,active
Caetetus,5660,18-06,6,2,7,48,6/18/2018,21:00,-22.387952,-49.6960367,623,7,1,40,28,06/18/18-21:00,6,6,21,21,0.18,0.03,active
Caetetus,5660,18-06,6,2,7,49,6/19/2018,0:00,-22.387312,-49.6930333,642,0,0,30,26,06/19/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,7,49,6/19/2018,3:00,-22.389153,-49.6930733,646,0,0,42,29,06/19/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,7,49,6/19/2018,9:00,-22.389323,-49.693395,519,0,0,43,34,06/19/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,7,49,6/19/2018,12:00,-22.387915,-49.6917717,476,1,0,42,29,06/19/18-12:00,6,6,12,12,0.02,0,inactive
Caetetus,5660,18-06,6,2,7,49,6/19/2018,15:00,-22.386665,-49.691195,657,0,0,102,30,06/19/18-15:00,6,6,15,15,0,0,inactive
Caetetus,5660,18-06,6,2,7,49,6/19/2018,18:00,-22.38002,-49.68799,649,2,0,30,29,06/19/18-18:00,6,6,18,18,0.07,0,active
Caetetus,5660,18-06,6,2,7,49,6/19/2018,21:00,-22.38035,-49.68671,664,0,0,30,32,06/19/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,8,50,6/20/2018,0:00,-22.380637,-49.686555,813,0,1,80,33,06/20/18-00:00,6,6,0,0,0,0.01,inactive
Caetetus,5660,18-06,6,2,8,50,6/20/2018,3:00,-22.378838,-49.6881517,658,7,7,30,25,06/20/18-03:00,6,6,3,3,0.23,0.23,active
Caetetus,5660,18-06,6,2,8,50,6/20/2018,6:00,-22.379475,-49.6874567,593,0,0,42,30,06/20/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,8,50,6/20/2018,9:00,-22.380217,-49.6892033,642,0,0,41,27,06/20/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,8,50,6/20/2018,12:00,-22.379853,-49.688805,660,13,2,56,30,06/20/18-12:00,6,6,12,12,0.23,0.04,active
Caetetus,5660,18-06,6,2,8,50,6/20/2018,15:00,-22.382887,-49.6888367,733,7,4,30,28,06/20/18-15:00,6,6,15,15,0.23,0.13,active
Caetetus,5660,18-06,6,2,8,50,6/20/2018,18:00,-22.381817,-49.6783283,616,5,3,30,29,06/20/18-18:00,6,6,18,18,0.17,0.1,active
Caetetus,5660,18-06,6,2,8,50,6/20/2018,21:00,-22.381155,-49.6814683,570,9,4,33,27,06/20/18-21:00,6,6,21,21,0.27,0.12,active
Caetetus,5660,18-06,6,2,8,51,6/21/2018,0:00,-22.383615,-49.68902,587,6,2,45,27,06/21/18-00:00,6,6,0,0,0.13,0.04,active
Caetetus,5660,18-06,6,2,8,51,6/21/2018,3:00,-22.392537,-49.69251,464,0,0,30,26,06/21/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,8,51,6/21/2018,6:00,-22.388712,-49.696005,576,0,0,30,31,06/21/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,8,51,6/21/2018,9:00,-22.388812,-49.6958983,691,0,0,87,33,06/21/18-09:00,6,6,9,9,0,0,inactive
Caetetus,5660,18-06,6,2,8,51,6/21/2018,12:00,-22.388843,-49.6956667,605,0,0,42,31,06/21/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,8,51,6/21/2018,15:00,-22.382892,-49.6891567,903,15,2,48,27,06/21/18-15:00,6,6,15,15,0.31,0.04,active
Caetetus,5660,18-06,6,2,8,51,6/21/2018,18:00,-22.380233,-49.6882433,687,0,0,65,28,06/21/18-18:00,6,6,18,18,0,0,inactive
Caetetus,5660,18-06,6,2,8,51,6/21/2018,21:00,-22.380167,-49.6881667,672,0,0,42,31,06/21/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,8,52,6/22/2018,0:00,-22.382235,-49.69149,572,6,0,30,25,06/22/18-00:00,6,6,0,0,0.2,0,active
Caetetus,5660,18-06,6,2,8,52,6/22/2018,3:00,-22.385758,-49.6919583,661,0,0,32,27,06/22/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,8,52,6/22/2018,6:00,-22.387335,-49.6921683,655,0,0,43,28,06/22/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,8,52,6/22/2018,9:00,-22.390852,-49.696055,660,10,9,60,28,06/22/18-09:00,6,6,9,9,0.17,0.15,active
Caetetus,5660,18-06,6,2,8,52,6/22/2018,12:00,-22.390407,-49.6960983,532,0,0,30,31,06/22/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,8,52,6/22/2018,15:00,-22.391657,-49.7030183,677,0,0,45,31,06/22/18-15:00,6,6,15,15,0,0,inactive
Caetetus,5660,18-06,6,2,8,52,6/22/2018,18:00,-22.39138,-49.7002883,652,1,0,30,29,06/22/18-18:00,6,6,18,18,0.03,0,inactive
Caetetus,5660,18-06,6,2,8,52,6/22/2018,21:00,-22.391012,-49.7008233,646,0,1,57,30,06/22/18-21:00,6,6,21,21,0,0.02,inactive
Caetetus,5660,18-06,6,2,8,53,6/23/2018,0:00,-22.388997,-49.6974417,655,0,0,42,30,06/23/18-00:00,6,6,0,0,0,0,inactive
Caetetus,5660,18-06,6,2,8,53,6/23/2018,3:00,-22.388798,-49.6935933,676,5,7,42,28,06/23/18-03:00,6,6,3,3,0.12,0.17,active
Caetetus,5660,18-06,6,2,8,53,6/23/2018,6:00,-22.388875,-49.6952967,639,0,0,43,33,06/23/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,8,53,6/23/2018,9:00,-22.38772,-49.6903467,632,32,10,121,28,06/23/18-09:00,6,6,9,9,0.26,0.08,active
Caetetus,5660,18-06,6,2,8,53,6/23/2018,12:00,-22.386028,-49.6871633,577,0,0,42,30,06/23/18-12:00,6,6,12,12,0,0,inactive
Caetetus,5660,18-06,6,2,8,53,6/23/2018,15:00,-22.392838,-49.6832933,686,6,0,31,30,06/23/18-15:00,6,6,15,15,0.19,0,active
Caetetus,5660,18-06,6,2,8,53,6/23/2018,18:00,-22.391157,-49.680435,706,8,1,48,29,06/23/18-18:00,6,6,18,18,0.17,0.02,active
Caetetus,5660,18-06,6,2,8,53,6/23/2018,21:00,-22.39346,-49.6815983,1032,0,0,30,31,06/23/18-21:00,6,6,21,21,0,0,inactive
Caetetus,5660,18-06,6,2,8,54,6/24/2018,0:00,-22.390822,-49.6797967,664,5,4,53,31,06/24/18-00:00,6,6,0,0,0.09,0.08,active
Caetetus,5660,18-06,6,2,8,54,6/24/2018,3:00,-22.389078,-49.6794383,700,0,0,88,31,06/24/18-03:00,6,6,3,3,0,0,inactive
Caetetus,5660,18-06,6,2,8,54,6/24/2018,6:00,-22.388323,-49.6794067,675,0,0,30,32,06/24/18-06:00,6,6,6,6,0,0,inactive
Caetetus,5660,18-06,6,2,8,54,6/24/2018,9:00,-22.385338,-49.67923,664,0,1,71,27,06/24/18-09:00,6,6,9,9,0,0.01,inactive
Caetetus,5660,18-06,6,2,8,54,6/24/2018,12:00,-22.386127,-49.689235,557,4,3,30,28,06/24/18-12:00,6,6,12,12,0.13,0.1,active
Caetetus,5660,18-06,6,2,8,54,6/24/2018,15:00,-22.382417,-49.6865483,1093,49,20,118,27,06/24/18-15:00,6,6,15,15,0.42,0.17,active
Caetetus,5660,18-06,6,2,8,54,6/24/2018,18:00,-22.380938,-49.6823217,695,0,0,56,28,06/24/18-18:00,6,6,18,18,0,0,inactive
Caetetus,5660,18-06,6,2,8,54,6/24/2018,21:00,-22.381078,-49.68343,629,0,0,41,31,06/24/18-21:00,6,6,21,21,0,0,inactive
